Unnamed: 0,SMILES,QED,DBPP_SCORE,MolSkill,HADES,HADES_scs
14,N12C=CC=C(CNC3CC=CC=C13)C(N)=N2,0.62771575,0.061185722,10.6751995,0.0372977403536022,0.11656898213067335
15,FC(F)SC=CC=C(NC(=O)NN1C=NC2=CC=CC=C12)C=C,0.788375022,0.001498987,-4.537554,0.0090230423492698,0.09713284661711294
16,CN(C)CCNC1=C(C=CC=CN1)S(=O)(=O)C=CC=CF,0.695672768,0.01397011,14.950568,0.0787195043187869,0.35978949071474514
17,N1C=NC=C(CN2CC=C=CC2(C)C)C(N)=N1,0.683151293,0.003750387,18.155987,0.0305343970561525,0.1433380752026246
18,COC1=CC=CC(OC)=C1\C=CC(=O)C=C\C=C(Cl)C=C,0.560526152,0.040570461,20.687897,0.0986923941438667,0.265110490957085
19,CCNC(=O)C=CC=C(C#C/1)\C1([C@H1]2CC[C@@H1](C)N2CC=C)\C3=CC=CC=C3,0.457737739,0.001760693,12.974247,0.0069057396790274,0.08497973260098102
20,ClC1=CC=C(CCC=NC=C(C2=CC=C)C=C2)C=C1,0.673705063,0.298232219,13.360116,0.0170972908017229,0.08641515854365496
21,N1C=NC(NCCC2=CC=CC=C23)SC(=NC13)C=4OC=CC=4,0.849224292,0.004726126,4.8609986,0.0583767759734913,0.15593289449254058
22,C1OC2=CC=C(C=C2)C=CC3=C(CCC=C3[NH1]CCC[NH1]COC=O)C=N1,0.419956622,0.0019026,22.142908,0.0157204944467965,0.25744843107662474
23,CC=CC=CCNC(=O)CN1CCN(CC1)C2=CC=CC3=CC=CC=C23,0.813652579,0.005107587,13.202541,0.0634205359603066,0.31161719526875037
24,N1(CS2C=NC(C=3C=CC=CC=3)=C12)CNC=CC=N,0.569037476,0.001458478,7.734384,0.0108134705140996,0.054537780941966776
25,C[C@@H1](NS(=O)=NC=O)C([C@@H1])NC1=NN=C(CS1)C=CC=C(Cl)C=CS,0.274529366,0.065193503,26.70112,0.0122597319830277,0.09764175178906716
26,CCN(CC=CC(F)=CC1(O)N(CC(=O)O)C2=CC=CC=C12)C=O,0.557730077,0.000779297,14.563161,0.1020371141480911,0.23846955935802466
27,N[C@@H1]C1C[C@@H1](CN2C(=NC=C(C)C(=NC(C3=CN=CC(Cl)=C3)=C2Cl)C4=NC(=O)CN4)N5CCO[C@H1]6CCC[C@H1]56)CC1,0.506211339,0.372498667,-3.194603,0.0519478015168568,0.07067952665613239
28,CCOC(=O)\C=C\C1=CC=C(O)OC1,0.54810029,0.325455128,23.755,0.0249442771101659,0.592711230035102
29,C#1OC=CC=CCC=C(C(=O)NC2=CC(Br)=CC=C2N)C(=O)OC#1,0.351443557,0.085581622,19.74558,0.0820112676244536,0.5547942722514806
30,C1C2=CCON=C([NH1]C=C23)C=C1CC(CC=C)=C3OC,0.801765394,0.001196103,21.908813,0.0261201016277494,0.12660852301865744
31,NCN=C1NC1=C(CC=CC=C(Cl)C=CCCl)C=O,0.248717923,0.004463741,28.61714,0.038194016659471,0.12680797515329956
32,C=CC1=CC=C(C=C1)CSC=O,0.659338875,0.755129639,16.82382,0.0394369549222664,0.30800416749846227
33,CN(C)C(=C)C=CSC=C(NC[C@@H1](N)C1C2=CC=CC=C23)N=C(N3)C=CC=NC=C1,0.646249376,0.014202387,9.138186,0.0932039217273432,0.25253456704366506
34,CCOC1=CC=C(C=C12)C=C(NC(=O)C=CC=C(OC(C)C)CC=NN2C=CC=C=O)C(=O)O,0.466716673,0.014549675,3.6126666,0.0775597640349707,0.08150963013117382
35,C12N(C1)CC=CC2,0.314822632,0.995717983,8.211808,0.0542811876099895,0.12854434566791811
36,CC[C@@H1](NC1=C(NC2=CC=CC(N(O)N(C)C)=C2O)C(=O)C1=O)C3[C@@H1]C=CS3,0.300374215,0.047916276,18.264587,0.0792327477861188,0.11973707272893867
37,C=1NC(CC=O)C(C(=C)C(=C)C#N)N2CCNC(C=3OC(Cl)=CC=3)C=12,0.477246959,0.0014435,16.189053,0.0100007743992641,0.057538105776289164
38,CC=C1C(F)(Cl)CC=C1C(=O)NC2=CC(=O)NC=C2,0.81882149,0.011268471,-15.514424,0.0410116497346065,0.51810263772676
39,CCCCC(CC1=CC=CC=C1)NC2=NC(=NC3=CN=CC=C23)C=CC=NC#C,0.421035154,0.011120616,5.8780665,0.0124284553795186,0.08179934731511238
40,COC1=CC=C2[NH1]C=C(\C=C(/C)\C(\C)C3=CCOC=COCC(OC)=C3)C2=C1,0.774263573,0.014536732,-8.723504,0.0393659606093156,0.23055731572836957
41,C1[NH1][NH1]C(C=C2C(=O)NC3=CC=CC=C23)=C1C,0.635657656,0.159950872,10.177701,0.3193557176625807,0.18111665269586405
42,C=1C(C)(C)CON=C(C=O)C=1,0.529942909,0.795263371,19.753002,0.0237754000212416,0.14532625432577037
43,CCC1=C(N)N=CN=C1N2CCC(CC2C3=NC=CN3CCNCF)C4=CC=C(C(F)=C4)C(F)(F)C,0.248977803,0.271231243,-0.7334574,0.2201182297916049,0.33235162725207373
44,COC1=CC=C(C=C1OC)C#CC=C(SC2CC=CC=C2)N=N,0.637944322,0.003803232,7.0960927,0.0069766997474563,0.09282891750290814
45,NC1(C)CN(C(=O)C1)C2=CC=C(C=N2)C#CC=CN=CCF,0.678014311,0.002199198,1.8053666,0.0216534681552068,0.12777929210705982
46,CN1C=C2C(CCC3=C2C=4C(=O)NCC=4C=5C6=CC(=NC=C6N(C7CCCCC7)C3=5)C8CCCCO8)=N1,0.388363456,0.171277643,10.4860735,0.0203957895394611,0.09212694068981837
47,C1C=CC(=C1CC=COC=NC#N)C#N,0.301385881,0.001962421,15.372046,0.0713558252780644,0.2845174526802289
48,CSC=CC=CCC=1C(O[C@@H1]2O[C@H1](CO)[C@@H1](O)[C@H1](O)[C@H1]2O)=NN(C)C=1N(F)CF,0.24378132,0.530988351,19.561567,0.4877171822092133,0.5197659795427717
49,CC1=NN(C=C1Cl)C=CC=C(NC(CCCCC=CC)C=C(C=C=C)C=O)C=N,0.086470647,0.122634534,13.223866,0.0093242827563221,0.12359044442961706
50,CNCCCC=C(C1=CC=CC=C1C[NH1]C#C)[NH1]C2=CC=CC=C2,0.373491899,0.002215208,-11.411561,0.0366675812474293,0.20833843882752606
51,C1C=CC=CC=NN1C=O,0.484531277,0.614592483,8.676756,0.0441999938744064,0.11162425275169308
52,CCC(NOOCCC1=CC=CC=C1C(=O)C=C=O)C2=NC3=CC=CC=C3C(=O)N2C=CCOC,0.099828632,0.004476786,25.720446,0.0288288717498046,0.10002950810466531
53,S(=O)(=O)ON1[C@@H1]2CC[C@H1](N(C2)C1=O)C(=O)O[C@@H1]3NCOC3,0.458483937,0.003190073,21.836033,0.2023546331269427,0.18755641709131352
54,NCCCC(=O)NC1=CC=C(OCN=C=C=CN=C)C=C1,0.563204312,0.007557512,8.650554,0.0336454814919209,0.14430734670597634
55,N1N2C(CCC2=O)C=CC=CN=C1,0.588352893,0.184455046,12.254989,0.3373392542593351,0.14986974322495508
56,COCCOC=CC=C(CN=C(N)N=C1N)C1=CON,0.343160206,0.005552105,29.595081,0.0411769597202102,0.3831178279634445
57,O1C2=CC=C(C=C2)C3=COC1(O)C(O)=C3C=O,0.70908189,0.943030528,20.396406,0.1199642820996541,0.2643754924926806
58,CC=1C(=NN(C2=CC=C(Cl)C(Cl)=C2)C=1N3C=CC=C3)C=O,0.681973127,0.053144646,8.774702,0.0166369093380203,0.1312358266395693
59,C1OC2=CC=C=C1C3=CC=CCC[C@@H1](CC2=C3)NC[C@H1](O)C4=CC=C(Cl)N=C4C=CC(=O)O,0.32758807,0.123551204,10.671184,0.0631029134598217,0.48489224287740224
60,C=CC[C@H1](CO)NCC1=NC(=CC=C1F)C2=CC(=NN2N)C(F)(F)F,0.398840811,0.001788285,7.252441,0.0385395386621262,0.15307518414055982
61,O[C@@H1](CNCC1CCN(CC1)S(=O)(=O)C2=CC=C(NC(=O)NC3CCCCC3)C=C2)COC4=CC=C(O)C=C4,0.284137203,0.489121475,2.4497504,0.084933328174841,0.227896628440477
62,NC=NC1=CC=CC(Cl)=C1CNN,0.292675954,0.443936853,-2.8440928,0.0581361104308042,0.24790823804173173
63,C[C@@H1](NC(=O)C1=CC=CN=C1)C(=O)N2CCN(CCCOC=CC=C(C(F)=NC3=N)OC(=N3)C4=CC=CC=C4)CC2,0.33869093,0.639407402,2.5921817,0.0350647970689083,0.20256454248800396
64,C1C=CC=CC=CS(=N)C=NN1C=2SC=3CCCCCC=3N=2,0.784317199,0.010386719,17.594315,0.0320137127213695,0.14463480773125856
65,CN1C(=O)CCN2[NH1]C(=NC2C1=O)C3CCCC3,0.670856688,0.04708923,15.456426,0.0334199129736485,0.08955138159320605
66,C1OC2=CC=C(F)C(=C2)C=CC=C(CF)C(C)=C1,0.727457674,0.01328302,12.225987,0.0608841298978902,0.24867824330536803
67,C(C1=CC=C2C=C1)N=C2C(N3CCC4N(C)C3C5CCC5)C=CC=C(C=C4)N6C=NC=N6,0.750152037,0.007578049,12.074111,0.0339036251737116,0.08030340949162079
68,CC=C1C=CC(\C\C\C=C2CNOC=C2S(=O)(=O)N)=C1O,0.733123401,0.003823293,16.21877,0.0455434981836758,0.146424793986776
69,CCCN1C(=O)N(CCC)C=2N=C([NH1]C=2C1=O)C=3C=NN(CC=C(C)C)C=3,0.647195111,0.00487568,1.5707501,0.0143157704664811,0.17912450894540397
70,FC1=CC=C(OCCNCC2CC=CS2)OSC(=O)NC1,0.57602604,0.002112152,20.502472,0.0442622896844327,0.12737421347111
71,CC1=C(NC2=CCCCF)C2C1=O,0.671216201,0.686164276,10.906528,0.0206963017926505,0.08906368797302334
72,N#COC=1C=NN2C=C(C=C2C=1[C@@H1][C@@H1]3CCCNC3)C=CC=CC=CC,0.635945674,0.001428252,14.58623,0.0406113941964422,0.06426822686764973
73,CC(C)(CC1=CC=C(S1)C(=O)OC=CC=CS(=C)F)COC=O,0.217571664,0.001834198,15.425841,0.0080757555110608,0.0687134564405805
74,O=C(NCCN1CCCC2C1)N3C=NC=CC4=CSC5=NN=CC=C6C(NCCC6=NN45)C=C3S2,0.562692826,0.317637739,0.760579,0.1428387240664323,0.14569636953693835
75,COC(N)C1=CN=CN1OC2=CC=CN=C2,0.768371579,0.00532081,9.022749,0.1055445095785934,0.13435985229317335
76,FC1=CC=CC(Cl)=C1CNC=C(C(=O)NC(C=CS=O)(O)NC2=NC=CS2)C(=O)C3=CC=CC(=O)N3,0.052667487,0.831062487,-2.5433254,0.0171455184071913,0.09871618229569619
77,CN(C)C=CC=CC=CC=C=O,0.462802878,0.999265965,21.636248,0.0474676622968369,0.20948025339894866
78,N\C(=C(\C#N)/C1=CC=CC(=C1)N(OCC=CC=C)C#N)\SC2=CC=CC=C2N,0.132454942,0.004450002,6.3735185,0.0053371742724914,0.08356343394635793
79,C[C@@H1](O)[C@H1]1COC(=O)N1C=COCC=NC(N[C@@H1](C)Cl)=NCl,0.188104407,0.006163238,11.070856,0.1820363775685501,0.3961154438254086
80,C1CCCCC2C(C)(C)C2COCC(OCCCCCCCC(=O)N[C@H1](C)CO)=C1,0.460112941,0.088538545,1.5950159,0.2256485471012858,0.12221260909053713
81,C1[C@H1]2CNC(CN2C(=O)C3=CC=CC(=C3)C(F)[C@H1]CF)=NN=C1C(C)(C)F,0.854293146,0.004180458,-0.117509246,0.0477005940454585,0.21715564988314445
82,CO[C@]1C=C[C@@]2(C[C@@H1]1[C@H1](O)C3=CC=CC=C3)[C@H1]CC=CC=C(O)CO[C@@H1][C@]2CCCC4CC4CN,0.454797887,0.876033039,27.423952,0.249571999719549,0.17877243358815792
83,NC1=NC(NCC2=CC=NC=C2)=NC=3S=NNC1=3,0.480586203,0.128477216,12.292444,0.0599468613691227,0.13846482972571064
84,CC1NN=C2C=C(C3CCCCC3)C(=CN=C12)C(=O)NCCCCNC=C4CCCCC4=NC5=CC(Cl)=CCC5,0.285359503,0.796921933,22.857767,0.0260476731253005,0.15805867067813445
85,NC1=CC=C(C=C1)S(=O)(=O)NCC=CC=C(OC)S(=O)(=O)N,0.356507004,0.930039475,9.058172,0.072440144043326,0.4105400357454691
86,NC1=NC=NC=C1C[C@H1]2CCNC2C3=CC=C(F)C(O)=N3,0.785103364,0.001962184,-11.692919,0.1579266971444465,0.248423577600238
87,C[C@H1](NC1=NC=CC(=N1)NC2=NC=C=C(C2)C3=CC=NC=C3)C=NC=CC=C=C,0.428504478,0.016066382,10.175411,0.0136780610324507,0.06862254951648715
88,COC(=O)[C@@H1]1C[C@H1](OCOCCF)[C@](=O)[C@H1]2[C@@]1(C)CC[C@H1]3C(=O)N[C@@H1](C[C@]23C)C4=COC=C4,0.375045136,0.007187523,19.87967,0.2806399178892495,0.4520503326142663
89,C[C@@H1](C)[C@@H1](CN(C)S(=O)(=O)S1CC1)N2[C@@H1]([C@H1](C[C@](C)(CC(=O)O)C2=O)C3=CC=CC(Cl)=C3)C4=CC=C(Cl)C=C4,0.201846208,0.807321282,10.252191,0.1568677041981519,0.2073449156764901
90,COCCCOC1=C(OC)C=CC=2C=C(C(=O)CCCC3=CC=CC=C3)C(=O)NC1=2,0.38010447,0.016913808,8.074793,0.0528655926192344,0.2431694725059595
91,O=C1NC2C=C1C=CC2N3CCNC4C3C=CC=NC(NCCCC)=C4,0.641614345,0.003624078,-1.3524957,0.068625462295927,0.13589521442497773
92,CC1C=NN=C(C=CCSC2=NC=3CCCCC=3N=C2C#N)S1,0.7834059,0.000431187,13.481714,0.0021606441186748,0.07674238880285607
93,CN1C=NOC(C(C)=CCC1)C2=CC=C3C(OC(C)C)=NN=CC3=C2,0.797457665,0.036800071,1.3681425,0.0435157295591388,0.26101536448537155
94,OCCCCCC=C=O,0.441420825,0.999500065,18.401154,0.0237348111937952,0.14837325301340382
95,C1C(C)(CN)CNC(=O)C[C@@H1]2CCC[C@]1C2,0.709565486,0.59147013,20.669575,0.0137736203460925,0.1941012290891657
96,C=CC=CC(CCN1CCC(CC1)C(=O)C2=CC=C(NS(=O)=O)C=C)=N2,0.422360979,0.001194106,19.000046,0.0102690653274511,0.14832553154769895
97,OC1=CC(O)=C(C=C1NC2=CCCC=C2)C(=O)N=CC3=CC=CC=C3,0.44825257,0.002279712,2.764327,0.0259999745655598,0.36062905543540724
98,C1C=C2C=CCCOC=CC=CC2(\C=C\[N+1]C)C1,0.726717545,0.01349853,20.347363,0.1447847224947176,0.5064391133876605
99,COCCC=CC(=O)C1=CC=CC=C1O,0.455969339,0.22762103,6.236731,0.1276212258053159,0.5766832337386694
100,CC(C)CCOC(=O)COC=CC=C(CF)C(=O)NC=CC#CC,0.21880564,0.002675288,21.694147,0.0329589052832785,0.13070590968538218
101,FC=CC=CNNNNCBr,0.174049861,0.88702207,33.02578,0.1095661676578343,0.42232981546265724
102,COC(=O)CCCNC(=O)C1=CC=C(Cl)C2=C1SC=CC2S(=O)(=O)N,0.552798728,0.033715937,7.2675653,0.453081685817869,0.6811805724990928
103,CCCSC1=CC=CCN1N2CCN(CCCOC3=CC=C(N=C3)C4=NC5=CS=CC=C5[NH1]4)CC2,0.289260429,0.254355435,11.567572,0.0272274283998529,0.12471845373255322
104,CN1CC2N(CC1)C=CC3=C(N4C=NC=C(C24C5=CNPC=C35)C=NN=CCl)C(Cl)=C,0.387571779,0.005700801,24.876345,0.1873760789931753,0.25587989332452593
105,C1C=C(C=C1N2CN=C(N)N=C2N)C3=CC=CC=C3,0.832300493,0.010820622,8.5514965,0.3299875459294121,0.24469709623552888
106,ClC1=CN=CC(=C1)NCCN(CCCN2C(=O)NCCCC)C2=O,0.738776526,0.001015946,-13.99831,0.0270682194662468,0.16255509598879178
107,C1=2OC=CC=C(COC\C=C/C(=O)\C1C3=CC=CC=C3)CC=2C(=C)[N+1](=O)[O-1],0.600763686,0.002584897,14.457868,0.133034523698431,0.4220073540301764
108,C/C(O)(\C=C\[C@@H1]1CC=CC(=O)O1)[C@@H1](C=O)OP(=O)(O)O,0.266987708,0.056540348,13.713605,0.1126092736721626,0.680483482295653
109,BrC1=CC=CC(=C1)C(=O)C=CNCC=C=CC=NNC,0.20129528,0.00123361,10.441234,0.0469361692683758,0.31493093815032347
110,FC1=CC(F)=CC(=C1)[C@@H1]CNC(CF)C(=O)CCC(=O)NC=CC=CC2C(C=O)N=C(NC2=O)C3=CC=CC=C3,0.245843297,0.111882002,17.434025,0.0152851522098794,0.13932706346458698
111,CCCCCN(C=SO)COCNC(=S)N=O,0.19651701,0.001839091,21.888979,0.028047845530545,0.25748061040458287
112,CN(C)C\C=C(/C=CC=C(Br)C=CBr)\C=CC1=CN1,0.663425487,0.094118676,23.519482,0.178194676204662,0.514725943244898
113,C1C=CC=C(F)C(NC(=O)NC=CC=C(OC=CC2=NC(SC2)C(=O)NCCCN3CCCC3)C=CF)=C1,0.190629874,0.326956823,19.86256,0.0361045028151818,0.10389366809502229
114,NC=CC=CC=CC(C(=O)C1\CC=CCNC(N)\C=C\2/NC(=O)C3=NC=CC=C23)C=C1,0.276626048,0.060971193,22.21734,0.0442712938109631,0.2329336050724561
115,C1COC(=O)C=CC=C(N=O)N=C1,0.448901736,0.59463051,7.6669345,0.0909680498779221,0.1817935744439108
116,COC(CN1C=NC=CC2=CC=C(C=C2N=C(NC=CC=O)C1=N)C(S)O)OC,0.223129747,0.07307504,15.944169,0.0544375172483132,0.18437904852920678
117,C1N2C=C(C=N2)C1C=NN=CSC=CC=CN,0.372580893,0.001834705,18.523172,0.0251941482397762,0.21429156821253303
118,C1(=C)C=C(C=C1)S(=O)(=O)N(SC2=CC=CN=C2)C3=C(C)C=CC=C3C(=O)O,0.739165267,0.018127896,7.9815288,0.110640595344208,0.3417135534708285
119,COC1=C(\C=C\C2=CC=C(NS(=O)(=O)C)C=C2)C(=CC=C1)C(C)N3C=CC(=O)NC3=O,0.547972473,0.034515688,-0.23228252,0.2892437164563102,0.2666027127092766
120,C=C([C@@])O,0.403038239,0.999223025,39.56611,0.0245121791768536,0.3743507784073811
121,C1=2OC3C=CC=NC=C(C(=O)NC=CC(=CC=C1)C4=NOC(=N4)C(CF)F)N3C=2,0.840066235,0.005530913,6.848163,0.0464705166146098,0.1838558921808795
122,CC1=C(C)C=CC=C1\N=C=CC/N\C2=CC=CC=N2,0.841769426,0.002704914,12.407318,0.0388697357272041,0.2978702279615403
123,CN[C@@H1](C(CCC=CC=C[C@@H1]1C)CCC=C1)C(=O)NCCCC[C@@H1](CO)[C@@H1](CC(C)C)S(=O)(=O)C2=CC=C(N)C=C2,0.130756958,0.912412538,21.565311,0.2372212512052517,0.20836879973391617
124,N1C=NC(Cl)=C(C#N)[C@@H1](N[C@@H1](C2CC2)C=NC=CC=CC[C@@H1]CCl)N1,0.188839481,0.00322981,25.463888,0.0066155605040938,0.11691379574558085
125,ClC=CC=C(CCl)C(=C)C(CC=C)=O,0.295157496,0.819665688,20.701334,0.0437492427341026,0.3524326455803859
126,C1NC(=O)N(C2=CCN(CC2)C=O)C3=C1C=NC=CC=C(N=C3C4=C)N=C5[NH1]N=CC5=C4,0.687831321,0.016555687,16.876163,0.0274324614352182,0.08651751348997516
127,CCC1CCCCCC2C(=N)\C(=C/C=3[NH1]C(=CC=3OC)C=C2[NH1])\C=C1,0.761411641,0.021348216,7.2735763,0.031876790319917,0.1996756881665269
128,N1C=NOC(C=C1[C@@H1]2O[C@@]CO)(N=[N+1]=[N-1])[C@@H1](O)[C@@H1]2C,0.370447187,0.005739897,18.26337,0.0218971013528127,0.20322961917575996
129,CC(C)NP=NCC=1N(PC)CC=1N=CN2CCC(C=N2)OC3=CC=C(F)C=C3F,0.344784817,0.008962554,3.6319785,0.0648687912154677,0.14107048669277455
130,C[C@H1]C1=CC=CC=C1NC2=NC(Cl)=NC3=C2N=CN3[C@@H1]4O[C@H1](CO)[C@@H1](O)[C@H1]4,0.57639273,0.060643622,6.875548,0.063712710135073,0.1253986131011005
131,C1C(C)S(=O)(=O)N2CC[C@@H1](C2)N1C=CF,0.664471634,0.046017923,14.1817665,0.0143853539927872,0.3512454248547684
132,CC(=O)O[C@@H1]1O[C@H1](CCS(C)(=O)N)[C@H1](OC(=O)C)[C@H1](OC(=O)[C@@H1])[C@H1]1OC(=O)C,0.28546984,0.557369832,20.293613,0.7149070324369656,0.7399297014661889
133,CC=S=O,0.371683147,0.998861333,13.824105,0.2587226103994522,0.6915360946834119
134,O(C=O)C(C1=C)C=NN(C(=O)C2=C(Cl)C=CC=C2C(F)(F)F)C(C)C=C1,0.74144312,0.00174371,-8.7273655,0.0425061248067578,0.18087282028519003
135,COC=CC1=C(\C=C\C(=O)NC2=CCN(C=C2)CC3C45CCOCCC(O)(C3)C4C5)C=C1OC,0.423033832,0.017948946,21.280735,0.0410036432919269,0.12815396613495825
136,CN1CCN(CC1)C(=O)C2=CC=CC(=C2)C=3S4C5=C(N=C(N=C5C=3C)C=C=C=CNN=C4N6)CCOCC6,0.406443227,0.338306466,9.402625,0.0594006816838398,0.13605684984491506
137,C1=C(C=CCC2(O)CCOCC2C(=O)C3=CC=CC=C3)N=C1,0.849722335,0.001287438,-11.860439,0.2162199461052769,0.20149840496977842
138,COC1=CC=C(C=N1)C2(C)OC3=CC2C=NCCN=C3,0.826235571,0.008977174,-14.927649,0.0271984382347099,0.14648787546220565
139,NOC=CC1=C(NC(=O)C=CC2=C=CCCC=C2)C=C1,0.347927045,0.001756251,26.802546,0.0798104839689854,0.2435542716156028
140,BrC=CC=CC(CC1(ONC=O)NC1=O)=C,0.315956084,0.015941175,23.535381,0.0210755404971205,0.08114147130011044
141,C1CN(CC)C(=O)OCCCCCNC2=C(Cl)C(=O)CC[C@]21C,0.792768198,0.019611953,8.873006,0.0391495375361235,0.29961297141378607
142,C[C@@H1]1OCCN([C@@H1]1C)C=NC(=CC(=O)NC)C=CC=NC=C=NC,0.343645888,0.001192719,7.7888675,0.0360987264503355,0.12700257253489988
143,CC(C)[C@@H1](NC=CC=C(Cl)C(CN1CCC1C=O)=C)[C@@H1]=CC=C(Cl)C(C)=C,0.370268961,0.033677399,20.83608,0.0040452669663936,0.09255707786079269
144,ClC=CC=C(OC=SCCCOC1=CC=CC=2N(CCC1=2)C(=S)NC(=O)C3=CC=C(Br)C=C3)Cl,0.114978948,0.693250181,15.848422,0.0238659171271033,0.2714745340306578
145,O=CNC(=O)CC(=O)C1=CC=CN1CC=CC=C(F)C=C=O,0.256407778,0.000519012,19.570007,0.0238481715341976,0.16689061283451562
146,C1OC=CC=CCNC2=NC=NC=C2CCON=CCCC=C1,0.745774157,0.017530867,12.920332,0.0348842639370519,0.19350843388713873
147,FC(F)(F)C=CN=C(Cl)N=CNC1=CC(=N[NH1]1)C2CC2,0.508493422,0.001024679,0.9213444,0.0896658834656482,0.10055125779717937
148,N1COC=C(N=CC1NC=CC=CCl)N2CCOCC2,0.756908045,0.007535331,22.564304,0.0288928134566578,0.18919761473463756
149,COC=CC=C1C=C1CCCNCC2CC(=O)C3=CC=CC=C23,0.586881099,0.001053053,18.702114,0.0965696613414057,0.13702947148591205
150,ONO[C@@H1]1[C@@H1]([C@H1]1C=C=O)C=CF,0.476380223,0.614182898,5.1073895,0.0333190217659925,0.07757324707133988
151,FC(F)SC=CC=CN1C(=O)N2CCSC=C12,0.73637254,0.005764879,13.194863,0.0493026087485084,0.11821478619779305
152,CS(=O)(=O)C=CN(CC(=O)C1CC=C2C=CC=CC2=C1)C=CC=O,0.527297235,0.00038435,7.1752324,0.0169056708416605,0.18238984226099925
153,OC1=C(N=C2C=CC(=CN2C1=O)N3CCOCC3)C(=O)NCC=COCF,0.702206943,0.003498903,4.322965,0.2306734131179835,0.47262758840362096
154,C1[C@@H1]CC[C@@H1](CCC=O)CN1C(=O)C2=CC(C)=C=NC2N3N=CC=N3,0.764994484,0.000465785,-2.2719312,0.0051782697348115,0.05932505037871001
155,CC(=O)NN1C(CC=2C=3CCCCC=3NC=2NC(=O)C4=CC=CN=C4)=CN=C1SCC(=O)NN,0.14071652,0.61943915,1.827999,0.0318620078094813,0.1319545791679995
156,CNCNCl,0.369158968,0.998736193,14.979426,0.2295699321834007,0.6960013250190381
157,OC1(CCCC1)C#CC2=CC=CC(=C2)C3=CC(Cl)=CC=C3C#N,0.783850818,0.00868614,-3.1662364,0.023049676566382,0.048748628299410415
158,ClC=CC=CC(NC=COCCN1C=CC=NC=CC=CC=C1)=CC=NC=C,0.245693731,0.111884909,18.575916,0.0207528674647966,0.22690024501358677
159,CCCNCCNC1=CC=C(C=C1)CCC=O,0.508336917,0.016219406,1.6734928,0.036495844945902,0.14154857558222367
160,C1CCS1=O,0.413227923,0.999174835,14.085235,0.1838733980137012,0.46746667688356675
161,CCN(NC1=CN=CC(=N1)C2=CC=COC(OC)=C2C3=CC)CC=C3,0.891448013,0.023366767,21.038418,0.0722612297999964,0.19980557407933486
162,OC=1[NH1]C2=CC(Br)=CC3=C2C=1C(=C)C3CN=O,0.831995083,0.037802886,13.452304,0.0186594415812292,0.11444442023090566
163,CO[N+1]1=CC=CC=C1C(=O)\C=C\C2=CC=CC=C2[N+1](=O)[O-1],0.276097113,0.018224306,12.992133,0.2382522870427137,0.3903730321560281
